,age,ed,income,debtinc,creddebt,othdebt,spoused,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,tenure,longmon,longten,tollmon,tollten,equipmon,equipten,cardmon,cardten,wiremon,wireten,hourstv,region_2,region_3,region_4,region_5,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,gender_1,empcat_2,empcat_3,empcat_4,empcat_5,inccat_2,inccat_3,inccat_4,inccat_5,jobsat_2,jobsat_3,jobsat_4,jobsat_5,hometype_2,hometype_3,hometype_4,addresscat_2,addresscat_3,addresscat_4,addresscat_5,cars_1,cars_2,cars_3,cars_4,cars_5,cars_6,cars_7,cars_8,carown_0,carown_1,cartype_0,cartype_1,carcatvalue_1,carcatvalue_2,carcatvalue_3,carbought_0,carbought_1,commutecat_2,commutecat_3,commutecat_4,commutecat_5,reason_2,reason_3,reason_4,reason_9,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardbenefit_2,cardbenefit_3,cardbenefit_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,card2_2,card2_3,card2_4,card2_5,card2type_2,card2type_3,card2type_4,card2benefit_2,card2benefit_3,card2benefit_4,card2tenurecat_2,card2tenurecat_3,card2tenurecat_4,card2tenurecat_5,bfast_2,bfast_3,internet_1,internet_2,internet_3,internet_4,ln_total_spent
41,25,14,50.0,10.5,1.218,4.032,-1,5,1,0,1,0,0,0,0,0,-1.0,15.0,46,14.45,659.35,0.0,0.0,29.75,1319.5,26.5,1150.0,0.0,0.0,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.325075551448163
42,78,11,28.0,9.8,1.6354240000000002,1.108576,15,2,9,0,0,0,0,0,0,9,15.8,34.0,31,5.0,133.35,0.0,0.0,0.0,0.0,10.75,295.0,0.0,0.0,20,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.969039985544281
43,48,11,23.0,18.7,2.0515770000000004,2.2494229999999997,-1,2,9,0,0,0,2,0,0,7,9.3,23.0,23,6.5,169.8,34.75,763.75,0.0,0.0,15.75,345.0,19.7,387.9,28,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5.861355861760962
44,47,19,75.0,2.1999999999999997,0.1023,1.5476999999999999,20,2,6,0,0,0,0,0,0,6,46.1,22.0,21,6.15,141.25,0.0,0.0,26.35,516.3,13.75,290.0,0.0,0.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,6.1534770984179605
45,75,10,28.0,3.3000000000000003,0.394548,0.529452,10,2,0,0,0,0,0,0,0,0,13.8,20.0,16,4.3,75.0,22.5,368.3,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6.424982469658182
46,43,19,33.0,12.6,2.116422,2.0415780000000003,20,2,5,0,0,0,0,0,0,5,17.2,22.0,27,6.65,201.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.2653392348285495
47,45,10,44.0,13.600000000000001,0.98736,4.99664,9,5,1,1,0,0,0,0,0,0,30.900000000000002,39.0,62,16.15,1016.85,0.0,0.0,0.0,0.0,28.25,1730.0,0.0,0.0,13,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.82440591697994
48,21,16,31.0,9.2,0.77004,2.08196,-1,1,6,1,0,0,2,0,0,3,16.0,25.0,13,4.75,47.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.655152297688134
49,53,21,272.0100000000002,9.4,14.280358400000008,11.239016000000001,-1,1,2,0,0,2,0,0,0,0,92.00100000000002,29.0,48,13.35,661.55,45.0,2199.2,0.0,0.0,13.75,540.0,57.05,2716.6,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,7.166983863107822
50,30,13,49.0,2.1,0.193452,0.8355480000000002,-1,1,2,2,0,0,0,0,0,0,28.8,34.0,3,4.05,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.872145958092761
51,58,19,15.0,7.6,0.08436,1.05564,-1,1,4,0,0,0,0,0,0,4,9.200000000000001,20.0,42,16.55,710.95,0.0,0.0,0.0,0.0,30.75,1270.0,0.0,0.0,16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,4.81039413599935
52,35,11,17.0,2.3,0.254932,0.13606800000000002,9,4,4,0,0,0,0,0,0,4,11.4,24.0,48,12.9,555.75,0.0,0.0,0.0,0.0,10.0,515.0,0.0,0.0,26,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8453399056258455
53,48,14,83.0,11.3,4.820805999999999,4.558194,13,2,7,0,1,0,0,0,0,6,36.0,26.0,37,5.6,221.2,24.0,885.9,49.85,1886.7,33.0,1120.0,50.0,1710.15,22,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5.682967334942281
54,57,15,82.0,29.2,1.12176,24.064260000000036,-1,1,0,0,0,0,0,0,0,0,53.2,18.0,18,5.75,107.95,0.0,0.0,0.0,0.0,0.0,0.0,21.0,351.7,12,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,6.1585032470374195
55,61,20,62.0,2.3,0.537602,0.8883979999999999,18,4,2,0,2,0,0,0,0,0,-1.0,23.0,30,5.6,174.05,28.25,793.05,0.0,0.0,12.75,330.0,0.0,0.0,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.6773101358064055
56,56,19,138.0,7.000000000000001,4.47258,5.18742,15,2,0,0,0,0,0,0,0,0,67.8,19.0,66,22.05,1442.05,42.75,2678.0,48.05,3054.8,32.25,2120.0,60.5,4054.25,14,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,6.927322584474666
57,29,17,35.0,5.7,1.0792950000000001,0.915705,16,2,0,0,0,0,0,0,0,0,16.8,20.0,57,17.05,934.0,30.75,1727.8,0.0,0.0,14.75,790.0,43.15,2437.2,22,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,6.561568003824347
58,68,11,35.0,12.2,0.7429799999999999,3.52702,16,2,0,0,0,0,0,0,0,0,13.9,19.0,64,17.7,1114.0,0.0,0.0,0.0,0.0,25.5,1585.0,0.0,0.0,21,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,6.1287669455440685
59,22,16,20.0,5.2,0.27976,0.76024,13,4,3,3,0,0,0,0,0,0,-1.0,19.0,29,7.2,220.9,0.0,0.0,21.4,559.85,0.0,0.0,0.0,0.0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6.384907679988821
60,46,10,25.0,7.7,0.47740000000000005,1.4476,-1,1,6,0,0,0,0,0,0,6,13.4,26.0,31,9.2,322.5,17.5,552.75,0.0,0.0,0.0,0.0,0.0,0.0,20,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.509226380193904
61,24,17,33.0,3.9,0.428571,0.8584289999999999,19,3,1,1,0,0,0,0,0,0,16.8,30.0,5,5.95,38.25,0.0,0.0,41.85,163.4,0.0,0.0,25.4,89.6,22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,5.651225223917525
62,78,16,32.0,23.1,3.171168,4.220832,17,2,9,0,0,0,0,0,0,9,14.8,22.0,39,6.75,234.75,43.75,1739.95,0.0,0.0,16.5,620.0,32.2,1224.05,20,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.693058511293225
63,73,10,16.0,3.0,0.29856,0.18144,10,4,5,0,0,0,0,3,0,0,7.0,19.0,66,19.1,1231.75,0.0,0.0,0.0,0.0,28.5,1900.0,0.0,0.0,31,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.916067282635535
64,26,20,64.0,3.9,0.391872,2.104128,-1,1,2,1,1,0,0,0,0,0,27.3,33.0,8,2.05,15.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,6.255250876884208
65,44,15,31.0,14.799999999999999,2.105892,2.482108,-1,1,12,0,0,0,0,0,0,11,13.5,21.0,52,12.25,629.55,0.0,0.0,0.0,0.0,27.0,1400.0,0.0,0.0,24,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,6.665760147982565
66,30,12,18.0,14.499999999999998,0.7986599999999999,1.81134,15,4,0,0,0,0,0,0,0,0,10.200000000000001,21.0,27,3.2,86.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.909630652883846
67,44,8,41.0,3.1,0.151249,1.119751,-1,1,0,0,0,0,0,0,0,0,16.400000000000002,32.0,14,5.7,75.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6.066618400708406
68,21,12,22.0,2.7,0.27561599999999997,0.318384,12,2,0,0,0,0,0,0,0,0,11.5,29.0,6,4.55,26.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.454238983593849
69,62,9,14.0,15.0,0.5754,1.5246,11,2,3,0,1,0,0,2,0,0,5.1000000000000005,18.0,70,41.75,2817.05,28.75,2108.75,0.0,0.0,38.25,2655.0,0.0,0.0,16,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.557344556505487
70,33,14,82.0,6.9,3.7455960000000004,1.912404,14,2,5,0,0,0,0,0,0,5,58.400000000000006,30.0,21,4.45,81.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,6.161565907184644
71,65,17,91.0,0.7000000000000001,0.09473100000000001,0.178269,-1,1,0,0,0,0,0,0,0,0,53.900000000000006,17.0,68,22.0,1487.15,0.0,0.0,55.95,3679.4575,19.0,1325.0,78.30400000000007,4530.186000000002,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,6.295542715918191
72,38,16,74.0,4.7,0.6990780000000001,2.778922,12,2,0,0,0,0,0,0,0,0,36.5,27.0,36,14.1,521.9,24.75,888.9,0.0,0.0,0.0,0.0,0.0,0.0,18,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6.817458511000978
73,34,15,46.0,2.1,0.35838600000000004,0.6076140000000001,-1,2,2,2,0,0,0,0,0,0,17.5,28.0,31,10.8,354.45,25.0,733.35,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,5.416189287142926
74,78,20,14.0,8.200000000000001,0.30766400000000005,0.8403360000000001,14,2,4,0,0,0,0,0,0,4,8.0,25.0,72,35.8,2537.2,0.0,0.0,0.0,0.0,55.5,3980.0,0.0,0.0,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,6.0260591918724815
75,47,10,68.0,22.0,5.4005600000000005,9.55944,-1,1,0,0,0,0,0,0,0,0,40.5,26.0,28,7.95,213.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6.727838827602027
76,60,19,101.0,7.199999999999999,1.498032,5.773967999999999,20,2,2,0,1,1,0,0,0,0,39.7,30.0,14,10.1,121.55,26.0,364.35,39.05,494.8,18.0,215.0,22.65,271.75,17,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7.415439975195561
77,61,17,121.0,9.1,4.085081,6.9259189999999995,12,2,5,0,2,3,0,0,0,0,67.7,28.0,60,9.5,540.0,25.25,1485.25,0.0,0.0,21.75,1360.0,0.0,0.0,19,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5.927725706140975
78,77,11,19.0,15.299999999999999,0.8662860000000001,2.040714,-1,1,8,0,0,0,0,0,0,8,9.8,30.0,32,5.05,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.6862892372728835
79,21,16,30.0,13.5,1.2271500000000004,2.8228500000000003,13,4,0,0,0,0,0,0,0,0,9.9,31.0,10,4.7,52.35,0.0,0.0,24.7,190.85,0.0,0.0,0.0,0.0,20,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,6.630406302403475
80,31,19,43.0,2.1,0.706146,0.19685399999999997,-1,3,4,0,0,0,0,0,0,4,28.5,37.0,2,4.3,6.3,0.0,0.0,32.85,42.85,27.0,25.0,28.75,22.3,16,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.935026462004279
81,74,11,18.0,1.4000000000000001,0.054432,0.197568,-1,1,7,0,0,0,0,0,0,7,11.0,32.0,50,14.8,708.25,23.75,1123.5,0.0,0.0,15.25,700.0,0.0,0.0,24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.989662925161354
82,27,20,42.0,16.400000000000002,1.370712,5.517288,16,4,2,0,2,0,0,0,0,0,17.8,27.0,41,15.65,580.35,0.0,0.0,49.0,2046.8,17.75,695.0,49.25,2032.4,20,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.109914027307526
83,64,10,272.0100000000002,11.700000000000001,14.280358400000008,22.725846,16,2,0,0,0,0,0,0,0,0,85.80000000000001,23.0,72,65.20100000000004,4689.065999999998,58.752500000000055,3977.270500000003,0.0,0.0,24.25,1770.0,0.0,0.0,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,6.809006192911964
84,72,18,30.0,6.9,0.17595000000000002,1.8940500000000002,14,2,3,0,0,0,0,3,0,0,12.8,20.0,40,12.4,507.25,18.0,713.6,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4.641984159110808
